,진료년도,상병구분,시도,SIGUNGU_NM,SIGUNGU_CD,성별,연령군,환자수,입내원일수,요양급여비용총액
24391,2023,조울증,경기,성남중원구,31022,여,40~49세,49,487,30650920
24392,2023,조울증,경기,성남중원구,31022,여,50~59세,44,374,21667750
24393,2023,조울증,경기,성남중원구,31022,여,60~69세,27,209,12500740
24394,2023,조울증,경기,성남중원구,31022,여,70~79세,15,129,7253120
24395,2023,조울증,경기,성남중원구,31022,여,80~89세,11,89,5369820
24396,2023,조울증,경기,성남중원구,31022,여,90~99세,0,0,0
24397,2023,조울증,경기,성남중원구,31022,여,100세 이상,0,0,0
24398,2023,조울증,경기,성남분당구,31023,남,0~9세,0,0,0
24399,2023,조울증,경기,성남분당구,31023,남,10~19세,110,777,77525710
24400,2023,조울증,경기,성남분당구,31023,남,20~29세,451,4183,404797370
24401,2023,조울증,경기,성남분당구,31023,남,30~39세,348,2854,278359230
24402,2023,조울증,경기,성남분당구,31023,남,40~49세,290,1897,168171510
24403,2023,조울증,경기,성남분당구,31023,남,50~59세,268,1728,117822820
24404,2023,조울증,경기,성남분당구,31023,남,60~69세,189,1220,96485940
24405,2023,조울증,경기,성남분당구,31023,남,70~79세,124,651,40420090
24406,2023,조울증,경기,성남분당구,31023,남,80~89세,89,448,37806110
24407,2023,조울증,경기,성남분당구,31023,남,90~99세,0,0,0
24408,2023,조울증,경기,성남분당구,31023,남,100세 이상,0,0,0
24409,2023,조울증,경기,성남분당구,31023,여,0~9세,0,0,0
24410,2023,조울증,경기,성남분당구,31023,여,10~19세,216,2238,304447820
24411,2023,조울증,경기,성남분당구,31023,여,20~29세,857,8542,940273290
24412,2023,조울증,경기,성남분당구,31023,여,30~39세,727,6590,655721550
24413,2023,조울증,경기,성남분당구,31023,여,40~49세,584,4612,451822970
24414,2023,조울증,경기,성남분당구,31023,여,50~59세,549,4097,340268890
24415,2023,조울증,경기,성남분당구,31023,여,60~69세,471,3041,274476590
24416,2023,조울증,경기,성남분당구,31023,여,70~79세,306,1482,112545340
24417,2023,조울증,경기,성남분당구,31023,여,80~89세,164,612,35740090
24418,2023,조울증,경기,성남분당구,31023,여,90~99세,22,97,5671490
24419,2023,조울증,경기,성남분당구,31023,여,100세 이상,0,0,0
24420,2023,조울증,경기,수원권선구,31012,남,0~9세,0,0,0
24421,2023,조울증,경기,수원권선구,31012,남,10~19세,0,0,0
24422,2023,조울증,경기,수원권선구,31012,남,20~29세,14,70,3391760
24423,2023,조울증,경기,수원권선구,31012,남,30~39세,19,136,7683520
24424,2023,조울증,경기,수원권선구,31012,남,40~49세,18,132,5998830
24425,2023,조울증,경기,수원권선구,31012,남,50~59세,19,225,15530240
24426,2023,조울증,경기,수원권선구,31012,남,60~69세,0,0,0
24427,2023,조울증,경기,수원권선구,31012,남,70~79세,0,0,0
24428,2023,조울증,경기,수원권선구,31012,남,80~89세,0,0,0
24429,2023,조울증,경기,수원권선구,31012,남,90~99세,0,0,0
24430,2023,조울증,경기,수원권선구,31012,남,100세 이상,0,0,0
24431,2023,조울증,경기,수원권선구,31012,여,0~9세,0,0,0
24432,2023,조울증,경기,수원권선구,31012,여,10~19세,0,0,0
24433,2023,조울증,경기,수원권선구,31012,여,20~29세,28,210,12505780
24434,2023,조울증,경기,수원권선구,31012,여,30~39세,37,273,15405190
24435,2023,조울증,경기,수원권선구,31012,여,40~49세,22,257,16035350
24436,2023,조울증,경기,수원권선구,31012,여,50~59세,16,309,23597420
24437,2023,조울증,경기,수원권선구,31012,여,60~69세,13,80,3716970
24438,2023,조울증,경기,수원권선구,31012,여,70~79세,0,0,0
24439,2023,조울증,경기,수원권선구,31012,여,80~89세,0,0,0
24440,2023,조울증,경기,수원권선구,31012,여,90~99세,0,0,0
24441,2023,조울증,경기,수원권선구,31012,여,100세 이상,0,0,0
24442,2023,조울증,경기,수원장안구,31011,남,0~9세,0,0,0
24443,2023,조울증,경기,수원장안구,31011,남,10~19세,10,138,7406440
24444,2023,조울증,경기,수원장안구,31011,남,20~29세,44,846,69380430
24445,2023,조울증,경기,수원장안구,31011,남,30~39세,55,1013,92165050
24446,2023,조울증,경기,수원장안구,31011,남,40~49세,36,779,81998080
24447,2023,조울증,경기,수원장안구,31011,남,50~59세,31,759,73178850
24448,2023,조울증,경기,수원장안구,31011,남,60~69세,19,276,28159030
24449,2023,조울증,경기,수원장안구,31011,남,70~79세,10,264,20660370
24450,2023,조울증,경기,수원장안구,31011,남,80~89세,0,0,0
24451,2023,조울증,경기,수원장안구,31011,남,90~99세,0,0,0
24452,2023,조울증,경기,수원장안구,31011,남,100세 이상,0,0,0
24453,2023,조울증,경기,수원장안구,31011,여,0~9세,0,0,0
24454,2023,조울증,경기,수원장안구,31011,여,10~19세,28,395,20679240
24455,2023,조울증,경기,수원장안구,31011,여,20~29세,101,1872,152547050
24456,2023,조울증,경기,수원장안구,31011,여,30~39세,70,1021,84040410
24457,2023,조울증,경기,수원장안구,31011,여,40~49세,49,687,57769820
24458,2023,조울증,경기,수원장안구,31011,여,50~59세,43,1152,100573100
24459,2023,조울증,경기,수원장안구,31011,여,60~69세,27,534,44546260
24460,2023,조울증,경기,수원장안구,31011,여,70~79세,11,194,19504710
24461,2023,조울증,경기,수원장안구,31011,여,80~89세,0,0,0
24462,2023,조울증,경기,수원장안구,31011,여,90~99세,0,0,0
24463,2023,조울증,경기,수원장안구,31011,여,100세 이상,0,0,0
24464,2023,조울증,경기,수원팔달구,31013,남,0~9세,0,0,0
24465,2023,조울증,경기,수원팔달구,31013,남,10~19세,27,396,84703120
24466,2023,조울증,경기,수원팔달구,31013,남,20~29세,124,1006,120558830
24467,2023,조울증,경기,수원팔달구,31013,남,30~39세,91,767,96363310
24468,2023,조울증,경기,수원팔달구,31013,남,40~49세,68,490,47673840
24469,2023,조울증,경기,수원팔달구,31013,남,50~59세,77,1013,90260630
24470,2023,조울증,경기,수원팔달구,31013,남,60~69세,67,535,45834440
24471,2023,조울증,경기,수원팔달구,31013,남,70~79세,92,577,76747420
24472,2023,조울증,경기,수원팔달구,31013,남,80~89세,79,192,10139840
24473,2023,조울증,경기,수원팔달구,31013,남,90~99세,21,48,750970
24474,2023,조울증,경기,수원팔달구,31013,남,100세 이상,0,0,0
24475,2023,조울증,경기,수원팔달구,31013,여,0~9세,0,0,0
24476,2023,조울증,경기,수원팔달구,31013,여,10~19세,59,901,185563390
24477,2023,조울증,경기,수원팔달구,31013,여,20~29세,204,2001,234759110
24478,2023,조울증,경기,수원팔달구,31013,여,30~39세,157,1606,203250520
24479,2023,조울증,경기,수원팔달구,31013,여,40~49세,129,1302,145409230
24480,2023,조울증,경기,수원팔달구,31013,여,50~59세,113,1038,99718090
24481,2023,조울증,경기,수원팔달구,31013,여,60~69세,128,975,109800390
24482,2023,조울증,경기,수원팔달구,31013,여,70~79세,66,324,26452750
24483,2023,조울증,경기,수원팔달구,31013,여,80~89세,180,633,12855760
24484,2023,조울증,경기,수원팔달구,31013,여,90~99세,73,314,2504060
24485,2023,조울증,경기,수원팔달구,31013,여,100세 이상,0,0,0
24486,2023,조울증,경기,수원영통구,31014,남,0~9세,0,0,0
24487,2023,조울증,경기,수원영통구,31014,남,10~19세,28,214,22404350
24488,2023,조울증,경기,수원영통구,31014,남,20~29세,126,1093,131617050
24489,2023,조울증,경기,수원영통구,31014,남,30~39세,96,671,94105020
24490,2023,조울증,경기,수원영통구,31014,남,40~49세,64,474,58569020
24491,2023,조울증,경기,수원영통구,31014,남,50~59세,62,510,81951710
24492,2023,조울증,경기,수원영통구,31014,남,60~69세,41,253,28162500
24493,2023,조울증,경기,수원영통구,31014,남,70~79세,23,123,11830970
24494,2023,조울증,경기,수원영통구,31014,남,80~89세,23,96,2265480
24495,2023,조울증,경기,수원영통구,31014,남,90~99세,0,0,0
24496,2023,조울증,경기,수원영통구,31014,남,100세 이상,0,0,0
24497,2023,조울증,경기,수원영통구,31014,여,0~9세,0,0,0
24498,2023,조울증,경기,수원영통구,31014,여,10~19세,39,397,52700540
24499,2023,조울증,경기,수원영통구,31014,여,20~29세,249,2180,273740880
24500,2023,조울증,경기,수원영통구,31014,여,30~39세,161,1104,128518040
24501,2023,조울증,경기,수원영통구,31014,여,40~49세,144,1239,153047380
24502,2023,조울증,경기,수원영통구,31014,여,50~59세,113,809,84302040
24503,2023,조울증,경기,수원영통구,31014,여,60~69세,73,464,45234190
24504,2023,조울증,경기,수원영통구,31014,여,70~79세,30,106,11877040
24505,2023,조울증,경기,수원영통구,31014,여,80~89세,60,295,7575650
24506,2023,조울증,경기,수원영통구,31014,여,90~99세,22,75,453920
24507,2023,조울증,경기,수원영통구,31014,여,100세 이상,0,0,0
24508,2023,조울증,경기,안양만안구,31041,남,0~9세,0,0,0
24509,2023,조울증,경기,안양만안구,31041,남,10~19세,12,62,4060480
24510,2023,조울증,경기,안양만안구,31041,남,20~29세,162,754,55883670
24511,2023,조울증,경기,안양만안구,31041,남,30~39세,110,601,46198740
24512,2023,조울증,경기,안양만안구,31041,남,40~49세,68,353,24742410
24513,2023,조울증,경기,안양만안구,31041,남,50~59세,59,303,20497900
24514,2023,조울증,경기,안양만안구,31041,남,60~69세,14,77,4512020
24515,2023,조울증,경기,안양만안구,31041,남,70~79세,11,75,3303790
24516,2023,조울증,경기,안양만안구,31041,남,80~89세,15,68,3698090
24517,2023,조울증,경기,안양만안구,31041,남,90~99세,0,0,0
24518,2023,조울증,경기,안양만안구,31041,남,100세 이상,0,0,0
24519,2023,조울증,경기,안양만안구,31041,여,0~9세,0,0,0
24520,2023,조울증,경기,안양만안구,31041,여,10~19세,0,0,0
24521,2023,조울증,경기,안양만안구,31041,여,20~29세,39,330,29285050
24522,2023,조울증,경기,안양만안구,31041,여,30~39세,36,309,24123880
24523,2023,조울증,경기,안양만안구,31041,여,40~49세,26,194,12878240
24524,2023,조울증,경기,안양만안구,31041,여,50~59세,26,288,20928620
24525,2023,조울증,경기,안양만안구,31041,여,60~69세,18,208,12693400
24526,2023,조울증,경기,안양만안구,31041,여,70~79세,19,92,5495120
24527,2023,조울증,경기,안양만안구,31041,여,80~89세,15,64,2369930
24528,2023,조울증,경기,안양만안구,31041,여,90~99세,0,0,0
24529,2023,조울증,경기,안양만안구,31041,여,100세 이상,0,0,0
24530,2023,조울증,경기,안양동안구,31042,남,0~9세,0,0,0
24531,2023,조울증,경기,안양동안구,31042,남,10~19세,44,385,32990010
24532,2023,조울증,경기,안양동안구,31042,남,20~29세,132,1418,99235880
24533,2023,조울증,경기,안양동안구,31042,남,30~39세,94,1253,96447490
24534,2023,조울증,경기,안양동안구,31042,남,40~49세,61,580,38061600
24535,2023,조울증,경기,안양동안구,31042,남,50~59세,65,588,40336750
24536,2023,조울증,경기,안양동안구,31042,남,60~69세,49,468,32461160
24537,2023,조울증,경기,안양동안구,31042,남,70~79세,28,249,17305270
24538,2023,조울증,경기,안양동안구,31042,남,80~89세,10,71,3482290
24539,2023,조울증,경기,안양동안구,31042,남,90~99세,0,0,0
24540,2023,조울증,경기,안양동안구,31042,남,100세 이상,0,0,0
24541,2023,조울증,경기,안양동안구,31042,여,0~9세,0,0,0
24542,2023,조울증,경기,안양동안구,31042,여,10~19세,91,1325,202966670
24543,2023,조울증,경기,안양동안구,31042,여,20~29세,299,2871,222185440
24544,2023,조울증,경기,안양동안구,31042,여,30~39세,191,1953,148190650
24545,2023,조울증,경기,안양동안구,31042,여,40~49세,137,1240,84340340
24546,2023,조울증,경기,안양동안구,31042,여,50~59세,144,1365,94128040
24547,2023,조울증,경기,안양동안구,31042,여,60~69세,97,1112,96488950
24548,2023,조울증,경기,안양동안구,31042,여,70~79세,59,552,30311850
24549,2023,조울증,경기,안양동안구,31042,여,80~89세,42,296,14657220
24550,2023,조울증,경기,안양동안구,31042,여,90~99세,0,0,0
24551,2023,조울증,경기,안양동안구,31042,여,100세 이상,0,0,0
24552,2023,조울증,경기,의정부시,31030,남,0~9세,0,0,0
24553,2023,조울증,경기,의정부시,31030,남,10~19세,52,966,96853070
24554,2023,조울증,경기,의정부시,31030,남,20~29세,164,1906,191340210
24555,2023,조울증,경기,의정부시,31030,남,30~39세,96,827,84995490
24556,2023,조울증,경기,의정부시,31030,남,40~49세,87,846,73006050
24557,2023,조울증,경기,의정부시,31030,남,50~59세,96,1061,99648570
24558,2023,조울증,경기,의정부시,31030,남,60~69세,98,1424,134962890
24559,2023,조울증,경기,의정부시,31030,남,70~79세,67,1062,94990560
24560,2023,조울증,경기,의정부시,31030,남,80~89세,64,274,18346620
24561,2023,조울증,경기,의정부시,31030,남,90~99세,0,0,0
24562,2023,조울증,경기,의정부시,31030,남,100세 이상,0,0,0
24563,2023,조울증,경기,의정부시,31030,여,0~9세,0,0,0
24564,2023,조울증,경기,의정부시,31030,여,10~19세,80,1513,172957000
24565,2023,조울증,경기,의정부시,31030,여,20~29세,191,2213,245613510
24566,2023,조울증,경기,의정부시,31030,여,30~39세,173,2445,264088470
24567,2023,조울증,경기,의정부시,31030,여,40~49세,185,1816,188819960
24568,2023,조울증,경기,의정부시,31030,여,50~59세,142,1981,211897110
24569,2023,조울증,경기,의정부시,31030,여,60~69세,141,1845,166605330
24570,2023,조울증,경기,의정부시,31030,여,70~79세,78,524,48862760
24571,2023,조울증,경기,의정부시,31030,여,80~89세,93,278,14919890
24572,2023,조울증,경기,의정부시,31030,여,90~99세,24,101,1905220
24573,2023,조울증,경기,의정부시,31030,여,100세 이상,0,0,0
24574,2023,조울증,경기,과천시,31110,남,0~9세,0,0,0
24575,2023,조울증,경기,과천시,31110,남,10~19세,0,0,0
24576,2023,조울증,경기,과천시,31110,남,20~29세,0,0,0
24577,2023,조울증,경기,과천시,31110,남,30~39세,0,0,0
24578,2023,조울증,경기,과천시,31110,남,40~49세,0,0,0
24579,2023,조울증,경기,과천시,31110,남,50~59세,0,0,0
24580,2023,조울증,경기,과천시,31110,남,60~69세,0,0,0
24581,2023,조울증,경기,과천시,31110,남,70~79세,0,0,0
24582,2023,조울증,경기,과천시,31110,남,80~89세,0,0,0
24583,2023,조울증,경기,과천시,31110,남,90~99세,0,0,0
24584,2023,조울증,경기,과천시,31110,남,100세 이상,0,0,0
24585,2023,조울증,경기,과천시,31110,여,0~9세,0,0,0
24586,2023,조울증,경기,과천시,31110,여,10~19세,0,0,0
24587,2023,조울증,경기,과천시,31110,여,20~29세,0,0,0
24588,2023,조울증,경기,과천시,31110,여,30~39세,0,0,0
24589,2023,조울증,경기,과천시,31110,여,40~49세,0,0,0
24590,2023,조울증,경기,과천시,31110,여,50~59세,0,0,0
24591,2023,조울증,경기,과천시,31110,여,60~69세,0,0,0
24592,2023,조울증,경기,과천시,31110,여,70~79세,0,0,0
24593,2023,조울증,경기,과천시,31110,여,80~89세,0,0,0
24594,2023,조울증,경기,과천시,31110,여,90~99세,0,0,0
24595,2023,조울증,경기,과천시,31110,여,100세 이상,0,0,0
24596,2023,조울증,경기,구리시,31120,남,0~9세,0,0,0
24597,2023,조울증,경기,구리시,31120,남,10~19세,0,0,0
24598,2023,조울증,경기,구리시,31120,남,20~29세,22,151,12637930
24599,2023,조울증,경기,구리시,31120,남,30~39세,32,220,19545110
24600,2023,조울증,경기,구리시,31120,남,40~49세,24,229,21354340
24601,2023,조울증,경기,구리시,31120,남,50~59세,32,511,44841000
24602,2023,조울증,경기,구리시,31120,남,60~69세,18,190,14467360
24603,2023,조울증,경기,구리시,31120,남,70~79세,18,1040,93001110
24604,2023,조울증,경기,구리시,31120,남,80~89세,11,76,6940550
24605,2023,조울증,경기,구리시,31120,남,90~99세,0,0,0
24606,2023,조울증,경기,구리시,31120,남,100세 이상,0,0,0
24607,2023,조울증,경기,구리시,31120,여,0~9세,0,0,0
24608,2023,조울증,경기,구리시,31120,여,10~19세,0,0,0
24609,2023,조울증,경기,구리시,31120,여,20~29세,55,456,34490070
24610,2023,조울증,경기,구리시,31120,여,30~39세,41,379,27425960
24611,2023,조울증,경기,구리시,31120,여,40~49세,45,358,24186550
24612,2023,조울증,경기,구리시,31120,여,50~59세,48,394,23168950
24613,2023,조울증,경기,구리시,31120,여,60~69세,33,259,19624310
24614,2023,조울증,경기,구리시,31120,여,70~79세,11,53,4357170
24615,2023,조울증,경기,구리시,31120,여,80~89세,0,0,0
24616,2023,조울증,경기,구리시,31120,여,90~99세,0,0,0
24617,2023,조울증,경기,구리시,31120,여,100세 이상,0,0,0
24618,2023,조울증,경기,안산단원구,31092,남,0~9세,0,0,0
24619,2023,조울증,경기,안산단원구,31092,남,10~19세,38,405,54154750
24620,2023,조울증,경기,안산단원구,31092,남,20~29세,144,2071,224381300
24621,2023,조울증,경기,안산단원구,31092,남,30~39세,87,1681,201707250
24622,2023,조울증,경기,안산단원구,31092,남,40~49세,79,709,72149330
24623,2023,조울증,경기,안산단원구,31092,남,50~59세,57,927,92036970
24624,2023,조울증,경기,안산단원구,31092,남,60~69세,72,1095,101162320
24625,2023,조울증,경기,안산단원구,31092,남,70~79세,22,627,73076330
24626,2023,조울증,경기,안산단원구,31092,남,80~89세,0,0,0
24627,2023,조울증,경기,안산단원구,31092,남,90~99세,0,0,0
24628,2023,조울증,경기,안산단원구,31092,남,100세 이상,0,0,0
24629,2023,조울증,경기,안산단원구,31092,여,0~9세,0,0,0
24630,2023,조울증,경기,안산단원구,31092,여,10~19세,80,1905,247639450
24631,2023,조울증,경기,안산단원구,31092,여,20~29세,210,2963,284886730
24632,2023,조울증,경기,안산단원구,31092,여,30~39세,173,2083,205370200
24633,2023,조울증,경기,안산단원구,31092,여,40~49세,127,2056,169539330
24634,2023,조울증,경기,안산단원구,31092,여,50~59세,137,2153,184112450
24635,2023,조울증,경기,안산단원구,31092,여,60~69세,78,1057,91793100
24636,2023,조울증,경기,안산단원구,31092,여,70~79세,23,146,8851850
24637,2023,조울증,경기,안산단원구,31092,여,80~89세,11,55,3014980
24638,2023,조울증,경기,안산단원구,31092,여,90~99세,0,0,0
24639,2023,조울증,경기,안산단원구,31092,여,100세 이상,0,0,0
24640,2023,조울증,경기,안산상록구,31091,남,0~9세,0,0,0
24641,2023,조울증,경기,안산상록구,31091,남,10~19세,0,0,0
24642,2023,조울증,경기,안산상록구,31091,남,20~29세,31,653,51248050
24643,2023,조울증,경기,안산상록구,31091,남,30~39세,27,922,78255500
24644,2023,조울증,경기,안산상록구,31091,남,40~49세,23,312,29678720
24645,2023,조울증,경기,안산상록구,31091,남,50~59세,35,505,32507150
24646,2023,조울증,경기,안산상록구,31091,남,60~69세,21,127,7862570
24647,2023,조울증,경기,안산상록구,31091,남,70~79세,0,0,0
24648,2023,조울증,경기,안산상록구,31091,남,80~89세,10,39,1320080
24649,2023,조울증,경기,안산상록구,31091,남,90~99세,0,0,0
24650,2023,조울증,경기,안산상록구,31091,남,100세 이상,0,0,0
24651,2023,조울증,경기,안산상록구,31091,여,0~9세,0,0,0
24652,2023,조울증,경기,안산상록구,31091,여,10~19세,18,206,19139480
24653,2023,조울증,경기,안산상록구,31091,여,20~29세,48,551,43659630
24654,2023,조울증,경기,안산상록구,31091,여,30~39세,56,887,72138650
24655,2023,조울증,경기,안산상록구,31091,여,40~49세,25,286,23710230
24656,2023,조울증,경기,안산상록구,31091,여,50~59세,33,781,59627250
24657,2023,조울증,경기,안산상록구,31091,여,60~69세,16,843,63093180
24658,2023,조울증,경기,안산상록구,31091,여,70~79세,13,74,2899540
24659,2023,조울증,경기,안산상록구,31091,여,80~89세,16,39,774540
24660,2023,조울증,경기,안산상록구,31091,여,90~99세,0,0,0
24661,2023,조울증,경기,안산상록구,31091,여,100세 이상,0,0,0
24662,2023,조울증,경기,평택시,31070,남,0~9세,0,0,0
24663,2023,조울증,경기,평택시,31070,남,10~19세,78,621,42603610
24664,2023,조울증,경기,평택시,31070,남,20~29세,199,1602,101911440
24665,2023,조울증,경기,평택시,31070,남,30~39세,140,985,61638120
24666,2023,조울증,경기,평택시,31070,남,40~49세,111,845,52727500
24667,2023,조울증,경기,평택시,31070,남,50~59세,91,784,43432970
24668,2023,조울증,경기,평택시,31070,남,60~69세,50,626,40940560
24669,2023,조울증,경기,평택시,31070,남,70~79세,34,318,16269790
24670,2023,조울증,경기,평택시,31070,남,80~89세,13,77,3071660
24671,2023,조울증,경기,평택시,31070,남,90~99세,0,0,0
24672,2023,조울증,경기,평택시,31070,남,100세 이상,0,0,0
24673,2023,조울증,경기,평택시,31070,여,0~9세,0,0,0
24674,2023,조울증,경기,평택시,31070,여,10~19세,81,617,41221260
24675,2023,조울증,경기,평택시,31070,여,20~29세,269,1934,135752460
24676,2023,조울증,경기,평택시,31070,여,30~39세,232,1986,132210080
24677,2023,조울증,경기,평택시,31070,여,40~49세,213,1881,110830460
24678,2023,조울증,경기,평택시,31070,여,50~59세,126,1257,68826910
24679,2023,조울증,경기,평택시,31070,여,60~69세,100,919,47947830
24680,2023,조울증,경기,평택시,31070,여,70~79세,61,829,58378940
24681,2023,조울증,경기,평택시,31070,여,80~89세,35,138,6477750
24682,2023,조울증,경기,평택시,31070,여,90~99세,0,0,0
24683,2023,조울증,경기,평택시,31070,여,100세 이상,0,0,0
24684,2023,조울증,경기,하남시,31180,남,0~9세,0,0,0
24685,2023,조울증,경기,하남시,31180,남,10~19세,0,0,0
24686,2023,조울증,경기,하남시,31180,남,20~29세,38,300,25946200
24687,2023,조울증,경기,하남시,31180,남,30~39세,30,263,19099360
24688,2023,조울증,경기,하남시,31180,남,40~49세,28,207,19087470
24689,2023,조울증,경기,하남시,31180,남,50~59세,0,0,0
24690,2023,조울증,경기,하남시,31180,남,60~69세,0,0,0
24691,2023,조울증,경기,하남시,31180,남,70~79세,0,0,0
24692,2023,조울증,경기,하남시,31180,남,80~89세,0,0,0
24693,2023,조울증,경기,하남시,31180,남,90~99세,0,0,0
24694,2023,조울증,경기,하남시,31180,남,100세 이상,0,0,0
24695,2023,조울증,경기,하남시,31180,여,0~9세,0,0,0
24696,2023,조울증,경기,하남시,31180,여,10~19세,10,74,6949940
24697,2023,조울증,경기,하남시,31180,여,20~29세,42,504,45536680
24698,2023,조울증,경기,하남시,31180,여,30~39세,57,500,42048450
24699,2023,조울증,경기,하남시,31180,여,40~49세,41,427,32845090
24700,2023,조울증,경기,하남시,31180,여,50~59세,22,212,14805010
24701,2023,조울증,경기,하남시,31180,여,60~69세,21,167,11718870
24702,2023,조울증,경기,하남시,31180,여,70~79세,10,52,3701290
24703,2023,조울증,경기,하남시,31180,여,80~89세,18,78,1076080
24704,2023,조울증,경기,하남시,31180,여,90~99세,0,0,0
24705,2023,조울증,경기,하남시,31180,여,100세 이상,0,0,0
24706,2023,조울증,경기,군포시,31160,남,0~9세,0,0,0
24707,2023,조울증,경기,군포시,31160,남,10~19세,0,0,0
24708,2023,조울증,경기,군포시,31160,남,20~29세,29,382,31720740
24709,2023,조울증,경기,군포시,31160,남,30~39세,15,106,8344680
24710,2023,조울증,경기,군포시,31160,남,40~49세,11,93,5035160
24711,2023,조울증,경기,군포시,31160,남,50~59세,21,326,18349820
24712,2023,조울증,경기,군포시,31160,남,60~69세,20,160,8853680
24713,2023,조울증,경기,군포시,31160,남,70~79세,11,635,47506560
24714,2023,조울증,경기,군포시,31160,남,80~89세,21,129,3396210
24715,2023,조울증,경기,군포시,31160,남,90~99세,0,0,0
24716,2023,조울증,경기,군포시,31160,남,100세 이상,0,0,0
24717,2023,조울증,경기,군포시,31160,여,0~9세,0,0,0
24718,2023,조울증,경기,군포시,31160,여,10~19세,0,0,0
24719,2023,조울증,경기,군포시,31160,여,20~29세,31,319,26161940
24720,2023,조울증,경기,군포시,31160,여,30~39세,32,317,24137640
24721,2023,조울증,경기,군포시,31160,여,40~49세,31,452,33166290
24722,2023,조울증,경기,군포시,31160,여,50~59세,32,293,18314720
24723,2023,조울증,경기,군포시,31160,여,60~69세,30,294,20153240
24724,2023,조울증,경기,군포시,31160,여,70~79세,17,113,8966020
24725,2023,조울증,경기,군포시,31160,여,80~89세,26,98,2225200
24726,2023,조울증,경기,군포시,31160,여,90~99세,24,163,1006330
24727,2023,조울증,경기,군포시,31160,여,100세 이상,0,0,0
24728,2023,조울증,경기,남양주시,31130,남,0~9세,0,0,0
24729,2023,조울증,경기,남양주시,31130,남,10~19세,23,189,14401720
24730,2023,조울증,경기,남양주시,31130,남,20~29세,61,1051,91214170
24731,2023,조울증,경기,남양주시,31130,남,30~39세,50,545,33579300
24732,2023,조울증,경기,남양주시,31130,남,40~49세,54,597,43938580
24733,2023,조울증,경기,남양주시,31130,남,50~59세,35,612,45414950
24734,2023,조울증,경기,남양주시,31130,남,60~69세,29,824,68151670
24735,2023,조울증,경기,남양주시,31130,남,70~79세,49,256,9310910
24736,2023,조울증,경기,남양주시,31130,남,80~89세,82,677,48486540
24737,2023,조울증,경기,남양주시,31130,남,90~99세,18,51,1056510
24738,2023,조울증,경기,남양주시,31130,남,100세 이상,0,0,0
24739,2023,조울증,경기,남양주시,31130,여,0~9세,0,0,0
24740,2023,조울증,경기,남양주시,31130,여,10~19세,52,574,51716210
24741,2023,조울증,경기,남양주시,31130,여,20~29세,84,870,62292710
24742,2023,조울증,경기,남양주시,31130,여,30~39세,93,1516,125824750
24743,2023,조울증,경기,남양주시,31130,여,40~49세,94,1033,60659390
24744,2023,조울증,경기,남양주시,31130,여,50~59세,56,531,34777200
24745,2023,조울증,경기,남양주시,31130,여,60~69세,53,850,63578120
24746,2023,조울증,경기,남양주시,31130,여,70~79세,58,349,13223810
24747,2023,조울증,경기,남양주시,31130,여,80~89세,140,702,33738050
24748,2023,조울증,경기,남양주시,31130,여,90~99세,62,301,7837970
24749,2023,조울증,경기,남양주시,31130,여,100세 이상,0,0,0
24750,2023,조울증,경기,의왕시,31170,남,0~9세,0,0,0
24751,2023,조울증,경기,의왕시,31170,남,10~19세,10,133,19770310
24752,2023,조울증,경기,의왕시,31170,남,20~29세,52,880,104232310
24753,2023,조울증,경기,의왕시,31170,남,30~39세,35,962,111322690
24754,2023,조울증,경기,의왕시,31170,남,40~49세,49,721,82448460
24755,2023,조울증,경기,의왕시,31170,남,50~59세,59,1199,131284610
24756,2023,조울증,경기,의왕시,31170,남,60~69세,34,1320,152165480
24757,2023,조울증,경기,의왕시,31170,남,70~79세,14,80,7179540
24758,2023,조울증,경기,의왕시,31170,남,80~89세,0,0,0
24759,2023,조울증,경기,의왕시,31170,남,90~99세,0,0,0
24760,2023,조울증,경기,의왕시,31170,남,100세 이상,0,0,0
24761,2023,조울증,경기,의왕시,31170,여,0~9세,0,0,0
24762,2023,조울증,경기,의왕시,31170,여,10~19세,0,0,0
24763,2023,조울증,경기,의왕시,31170,여,20~29세,35,698,87154450
24764,2023,조울증,경기,의왕시,31170,여,30~39세,37,469,56677890
24765,2023,조울증,경기,의왕시,31170,여,40~49세,40,905,105799600
24766,2023,조울증,경기,의왕시,31170,여,50~59세,35,517,58077920
24767,2023,조울증,경기,의왕시,31170,여,60~69세,36,765,78355140
24768,2023,조울증,경기,의왕시,31170,여,70~79세,15,460,50253080
24769,2023,조울증,경기,의왕시,31170,여,80~89세,11,447,45347650
24770,2023,조울증,경기,의왕시,31170,여,90~99세,0,0,0
24771,2023,조울증,경기,의왕시,31170,여,100세 이상,0,0,0
24772,2023,조울증,경기,시흥시,31150,남,0~9세,0,0,0
24773,2023,조울증,경기,시흥시,31150,남,10~19세,14,172,13935060
24774,2023,조울증,경기,시흥시,31150,남,20~29세,48,583,41526870
24775,2023,조울증,경기,시흥시,31150,남,30~39세,40,463,37428380
24776,2023,조울증,경기,시흥시,31150,남,40~49세,39,448,30984280
24777,2023,조울증,경기,시흥시,31150,남,50~59세,39,331,19118880
24778,2023,조울증,경기,시흥시,31150,남,60~69세,27,199,10871050
